year_x,coachID,award,note,tmID,stint,won,lost,post_wins,post_losses
1975,fitchbi01,NBA Coach of the Year,0,HOU,1,42.0,40.0,5.0,5.0
1975,fitchbi01,NBA Coach of the Year,0,HOU,1,46.0,36.0,1.0,3.0
1975,fitchbi01,NBA Coach of the Year,0,NJN,1,17.0,65.0,0.0,0.0
1975,fitchbi01,NBA Coach of the Year,0,NJN,1,26.0,56.0,0.0,0.0
1975,fitchbi01,NBA Coach of the Year,0,NJN,1,40.0,42.0,1.0,3.0
1975,fitchbi01,NBA Coach of the Year,0,LAC,1,17.0,65.0,0.0,0.0
1975,fitchbi01,NBA Coach of the Year,0,LAC,1,29.0,53.0,0.0,0.0
1975,fitchbi01,NBA Coach of the Year,0,LAC,1,36.0,46.0,0.0,3.0
1975,fitchbi01,NBA Coach of the Year,0,LAC,1,17.0,65.0,0.0,0.0
1976,nissato01,NBA Coach of the Year,0,DLC,1,42.0,42.0,0.0,4.0
1976,nissato01,NBA Coach of the Year,0,SEA,1,13.0,32.0,0.0,0.0
1976,nissato01,NBA Coach of the Year,0,SAA,1,45.0,39.0,3.0,4.0
1976,nissato01,NBA Coach of the Year,0,SAA,1,18.0,10.0,0.0,0.0
1976,nissato01,NBA Coach of the Year,0,UTS,2,14.0,14.0,2.0,4.0
1976,nissato01,NBA Coach of the Year,0,UTS,1,4.0,12.0,0.0,0.0
1976,nissato01,NBA Coach of the Year,0,HOU,1,49.0,33.0,6.0,6.0
1976,nissato01,NBA Coach of the Year,0,HOU,1,28.0,54.0,0.0,0.0
1976,nissato01,NBA Coach of the Year,0,HOU,1,47.0,35.0,0.0,2.0
1976,nissato01,NBA Coach of the Year,0,UTA,1,24.0,58.0,0.0,0.0
1976,nissato01,NBA Coach of the Year,0,UTA,1,28.0,54.0,0.0,0.0
1976,nissato01,NBA Coach of the Year,0,UTA,1,8.0,12.0,0.0,0.0
1976,nissato01,NBA Coach of the Year,0,CLE,1,23.0,59.0,0.0,0.0
1976,nissato01,NBA Coach of the Year,0,CLE,1,28.0,54.0,0.0,0.0
1971,nissato01,ABA Coach of the Year,0,DLC,1,42.0,42.0,0.0,4.0
1971,nissato01,ABA Coach of the Year,0,SEA,1,13.0,32.0,0.0,0.0
1971,nissato01,ABA Coach of the Year,0,SAA,1,45.0,39.0,3.0,4.0
1971,nissato01,ABA Coach of the Year,0,SAA,1,18.0,10.0,0.0,0.0
1971,nissato01,ABA Coach of the Year,0,UTS,2,14.0,14.0,2.0,4.0
1971,nissato01,ABA Coach of the Year,0,UTS,1,4.0,12.0,0.0,0.0
1971,nissato01,ABA Coach of the Year,0,HOU,1,49.0,33.0,6.0,6.0
1971,nissato01,ABA Coach of the Year,0,HOU,1,28.0,54.0,0.0,0.0
1971,nissato01,ABA Coach of the Year,0,HOU,1,47.0,35.0,0.0,2.0
1971,nissato01,ABA Coach of the Year,0,UTA,1,24.0,58.0,0.0,0.0
1971,nissato01,ABA Coach of the Year,0,UTA,1,28.0,54.0,0.0,0.0
1971,nissato01,ABA Coach of the Year,0,UTA,1,8.0,12.0,0.0,0.0
1971,nissato01,ABA Coach of the Year,0,CLE,1,23.0,59.0,0.0,0.0
1971,nissato01,ABA Coach of the Year,0,CLE,1,28.0,54.0,0.0,0.0
1974,johnsph01,NBA Coach of the Year,0,KCO,3,27.0,30.0,0.0,0.0
1974,johnsph01,NBA Coach of the Year,0,KCO,1,44.0,38.0,2.0,4.0
1974,johnsph01,NBA Coach of the Year,0,KCK,1,31.0,51.0,0.0,0.0
1974,johnsph01,NBA Coach of the Year,0,KCK,1,40.0,42.0,0.0,0.0
1974,johnsph01,NBA Coach of the Year,0,KCK,1,13.0,24.0,0.0,0.0
1974,johnsph01,NBA Coach of the Year,0,CHI,2,0.0,1.0,0.0,0.0
1974,johnsph01,NBA Coach of the Year,0,KCK,2,30.0,43.0,0.0,0.0
1974,johnsph01,NBA Coach of the Year,0,SAC,1,37.0,45.0,0.0,3.0
1974,johnsph01,NBA Coach of the Year,0,SAC,1,14.0,32.0,0.0,0.0
1973,scottra01,NBA Coach of the Year,0,DET,2,38.0,37.0,0.0,0.0
1973,scottra01,NBA Coach of the Year,0,DET,1,52.0,30.0,3.0,4.0
1973,scottra01,NBA Coach of the Year,0,DET,1,40.0,42.0,1.0,2.0
1973,scottra01,NBA Coach of the Year,0,DET,1,17.0,25.0,0.0,0.0
1973,mullajo01,ABA Coach of the Year,tie,LAL,1,46.0,36.0,11.0,7.0
1973,mullajo01,ABA Coach of the Year,tie,LAL,1,48.0,34.0,5.0,7.0
1973,mullajo01,ABA Coach of the Year,tie,KEN,1,68.0,16.0,2.0,4.0
1973,mullajo01,ABA Coach of the Year,tie,KEN,1,56.0,28.0,11.0,8.0
1973,mullajo01,ABA Coach of the Year,tie,UTS,1,51.0,33.0,9.0,9.0
1973,mullajo01,ABA Coach of the Year,tie,MMS,1,27.0,57.0,1.0,4.0
1973,mullajo01,ABA Coach of the Year,tie,SSL,2,15.0,22.0,0.0,0.0
1973,mullajo01,ABA Coach of the Year,tie,BUF,3,11.0,18.0,0.0,0.0
1973,mccarba01,ABA Coach of the Year,tie,NOB,1,48.0,30.0,10.0,7.0
1973,mccarba01,ABA Coach of the Year,tie,NOB,1,46.0,32.0,4.0,7.0
1973,mccarba01,ABA Coach of the Year,tie,NOB,1,42.0,42.0,0.0,0.0
1973,mccarba01,ABA Coach of the Year,tie,MMP,1,41.0,43.0,0.0,4.0
1973,mccarba01,ABA Coach of the Year,tie,MMP,1,26.0,58.0,0.0,0.0
1973,mccarba01,ABA Coach of the Year,tie,DLC,1,24.0,48.0,0.0,0.0
1973,mccarba01,ABA Coach of the Year,tie,KEN,1,53.0,31.0,4.0,4.0
1972,heinsto01,NBA Coach of the Year,0,BOS,1,34.0,48.0,0.0,0.0
1972,heinsto01,NBA Coach of the Year,0,BOS,1,44.0,38.0,0.0,0.0
1972,heinsto01,NBA Coach of the Year,0,BOS,1,56.0,26.0,5.0,6.0
1972,heinsto01,NBA Coach of the Year,0,BOS,1,68.0,14.0,7.0,6.0
1972,heinsto01,NBA Coach of the Year,0,BOS,1,56.0,26.0,12.0,6.0
1972,heinsto01,NBA Coach of the Year,0,BOS,1,60.0,22.0,6.0,5.0
1972,heinsto01,NBA Coach of the Year,0,BOS,1,54.0,28.0,12.0,6.0
1972,heinsto01,NBA Coach of the Year,0,BOS,1,44.0,38.0,5.0,4.0
1972,heinsto01,NBA Coach of the Year,0,BOS,1,11.0,23.0,0.0,0.0
1971,sharmbi01,NBA Coach of the Year,0,SFW,1,44.0,37.0,9.0,6.0
1971,sharmbi01,NBA Coach of the Year,0,SFW,1,43.0,39.0,4.0,6.0
1971,sharmbi01,NBA Coach of the Year,0,LAS,1,33.0,45.0,0.0,0.0
1971,sharmbi01,NBA Coach of the Year,0,LAS,1,43.0,41.0,10.0,7.0
1971,sharmbi01,NBA Coach of the Year,0,UTS,1,57.0,27.0,12.0,6.0
1971,sharmbi01,NBA Coach of the Year,0,LAL,1,69.0,13.0,12.0,3.0
1971,sharmbi01,NBA Coach of the Year,0,LAL,1,60.0,22.0,9.0,8.0
1971,sharmbi01,NBA Coach of the Year,0,LAL,1,47.0,35.0,1.0,4.0
1971,sharmbi01,NBA Coach of the Year,0,LAL,1,30.0,52.0,0.0,0.0
1971,sharmbi01,NBA Coach of the Year,0,LAL,1,40.0,42.0,0.0,0.0
1971,sharmbi01,NBA Coach of the Year,0,LAJ,1,24.0,15.0,0.0,0.0
1971,sharmbi01,NBA Coach of the Year,0,CLP,2,19.0,11.0,6.0,4.0
1969,sharmbi01,ABA Coach of the Year,tie,SFW,1,44.0,37.0,9.0,6.0
1969,sharmbi01,ABA Coach of the Year,tie,SFW,1,43.0,39.0,4.0,6.0
1969,sharmbi01,ABA Coach of the Year,tie,LAS,1,33.0,45.0,0.0,0.0
1969,sharmbi01,ABA Coach of the Year,tie,LAS,1,43.0,41.0,10.0,7.0
1969,sharmbi01,ABA Coach of the Year,tie,UTS,1,57.0,27.0,12.0,6.0
1969,sharmbi01,ABA Coach of the Year,tie,LAL,1,69.0,13.0,12.0,3.0
1969,sharmbi01,ABA Coach of the Year,tie,LAL,1,60.0,22.0,9.0,8.0
1969,sharmbi01,ABA Coach of the Year,tie,LAL,1,47.0,35.0,1.0,4.0
1969,sharmbi01,ABA Coach of the Year,tie,LAL,1,30.0,52.0,0.0,0.0
1969,sharmbi01,ABA Coach of the Year,tie,LAL,1,40.0,42.0,0.0,0.0
1969,sharmbi01,ABA Coach of the Year,tie,LAJ,1,24.0,15.0,0.0,0.0
1969,sharmbi01,ABA Coach of the Year,tie,CLP,2,19.0,11.0,6.0,4.0
1970,mottadi01,NBA Coach of the Year,0,CHI,1,33.0,49.0,0.0,0.0
1970,mottadi01,NBA Coach of the Year,0,CHI,1,39.0,43.0,1.0,4.0
1970,mottadi01,NBA Coach of the Year,0,CHI,1,51.0,31.0,3.0,4.0
1970,mottadi01,NBA Coach of the Year,0,CHI,1,57.0,25.0,0.0,4.0
1970,mottadi01,NBA Coach of the Year,0,CHI,1,51.0,31.0,3.0,4.0
1970,mottadi01,NBA Coach of the Year,0,CHI,1,54.0,28.0,4.0,7.0
1970,mottadi01,NBA Coach of the Year,0,CHI,1,47.0,35.0,7.0,6.0
1970,mottadi01,NBA Coach of the Year,0,CHI,1,24.0,58.0,0.0,0.0
1970,mottadi01,NBA Coach of the Year,0,WSB,1,48.0,34.0,4.0,5.0
1970,mottadi01,NBA Coach of the Year,0,WSB,1,44.0,38.0,14.0,7.0
1970,mottadi01,NBA Coach of the Year,0,WSB,1,54.0,28.0,9.0,10.0
1970,mottadi01,NBA Coach of the Year,0,WSB,1,39.0,43.0,0.0,2.0
1970,mottadi01,NBA Coach of the Year,0,DAL,1,15.0,67.0,0.0,0.0
1970,mottadi01,NBA Coach of the Year,0,DAL,1,28.0,54.0,0.0,0.0
1970,mottadi01,NBA Coach of the Year,0,DAL,1,38.0,44.0,0.0,0.0
1970,mottadi01,NBA Coach of the Year,0,DAL,1,43.0,39.0,4.0,6.0
1970,mottadi01,NBA Coach of the Year,0,DAL,1,44.0,38.0,1.0,3.0
1970,mottadi01,NBA Coach of the Year,0,DAL,1,44.0,38.0,5.0,5.0
1970,mottadi01,NBA Coach of the Year,0,DAL,1,55.0,27.0,1.0,3.0
1970,mottadi01,NBA Coach of the Year,0,SAC,2,16.0,38.0,0.0,0.0
1970,mottadi01,NBA Coach of the Year,0,SAC,1,25.0,57.0,0.0,0.0
1970,mottadi01,NBA Coach of the Year,0,SAC,1,7.0,18.0,0.0,0.0
1970,mottadi01,NBA Coach of the Year,0,DAL,1,36.0,46.0,0.0,0.0
1970,mottadi01,NBA Coach of the Year,0,DAL,1,26.0,56.0,0.0,0.0
1970,mottadi01,NBA Coach of the Year,0,DEN,2,17.0,52.0,0.0,0.0
1970,biancal01,ABA Coach of the Year,0,SEA,1,23.0,59.0,0.0,0.0
1970,biancal01,ABA Coach of the Year,0,SEA,1,30.0,52.0,0.0,0.0
1970,biancal01,ABA Coach of the Year,0,WSA,1,44.0,40.0,3.0,4.0
1970,biancal01,ABA Coach of the Year,0,VIR,1,55.0,29.0,6.0,6.0
1970,biancal01,ABA Coach of the Year,0,VIR,1,45.0,39.0,7.0,4.0
1970,biancal01,ABA Coach of the Year,0,VIR,1,42.0,42.0,1.0,4.0
1970,biancal01,ABA Coach of the Year,0,VIR,1,28.0,56.0,1.0,4.0
1970,biancal01,ABA Coach of the Year,0,VIR,1,15.0,69.0,0.0,0.0
1970,biancal01,ABA Coach of the Year,0,VIR,1,1.0,6.0,0.0,0.0
1969,holzmre01,NBA Coach of the Year,0,MLH,2,10.0,16.0,0.0,0.0
1969,holzmre01,NBA Coach of the Year,0,MLH,1,26.0,46.0,0.0,0.0
1969,holzmre01,NBA Coach of the Year,0,STL,1,33.0,39.0,4.0,4.0
1969,holzmre01,NBA Coach of the Year,0,STL,1,14.0,19.0,0.0,0.0
1969,holzmre01,NBA Coach of the Year,0,NYK,2,28.0,17.0,2.0,4.0
1969,holzmre01,NBA Coach of the Year,0,NYK,1,54.0,28.0,6.0,4.0
1969,holzmre01,NBA Coach of the Year,0,NYK,1,60.0,22.0,12.0,7.0
1969,holzmre01,NBA Coach of the Year,0,NYK,1,52.0,30.0,7.0,5.0
1969,holzmre01,NBA Coach of the Year,0,NYK,1,48.0,34.0,9.0,7.0
1969,holzmre01,NBA Coach of the Year,0,NYK,1,57.0,25.0,12.0,5.0
1969,holzmre01,NBA Coach of the Year,0,NYK,1,49.0,33.0,5.0,7.0
1969,holzmre01,NBA Coach of the Year,0,NYK,1,40.0,42.0,1.0,2.0
1969,holzmre01,NBA Coach of the Year,0,NYK,1,38.0,44.0,0.0,0.0
1969,holzmre01,NBA Coach of the Year,0,NYK,1,40.0,42.0,0.0,0.0
1969,holzmre01,NBA Coach of the Year,0,NYK,2,25.0,43.0,0.0,0.0
1969,holzmre01,NBA Coach of the Year,0,NYK,1,39.0,43.0,0.0,0.0
1969,holzmre01,NBA Coach of the Year,0,NYK,1,50.0,32.0,0.0,2.0
1969,holzmre01,NBA Coach of the Year,0,NYK,1,33.0,49.0,0.0,0.0
1969,belmojo01,ABA Coach of the Year,tie,DNR,2,42.0,14.0,5.0,7.0
1969,belmojo01,ABA Coach of the Year,tie,DNR,1,3.0,10.0,0.0,0.0
1968,hannual01,ABA Coach of the Year,0,STL,3,15.0,16.0,6.0,4.0
1968,hannual01,ABA Coach of the Year,0,STL,1,41.0,31.0,8.0,3.0
1968,hannual01,ABA Coach of the Year,0,SYR,1,38.0,41.0,4.0,4.0
1968,hannual01,ABA Coach of the Year,0,SYR,1,41.0,39.0,2.0,3.0
1968,hannual01,ABA Coach of the Year,0,SYR,1,48.0,32.0,2.0,3.0
1968,hannual01,ABA Coach of the Year,0,SFW,1,48.0,32.0,5.0,7.0
1968,hannual01,ABA Coach of the Year,0,SFW,1,17.0,63.0,0.0,0.0
1968,hannual01,ABA Coach of the Year,0,SFW,1,35.0,45.0,0.0,0.0
1968,hannual01,ABA Coach of the Year,0,PHI,1,68.0,13.0,11.0,4.0
1968,hannual01,ABA Coach of the Year,0,PHI,1,62.0,20.0,7.0,6.0
1968,hannual01,ABA Coach of the Year,0,OAK,1,60.0,18.0,12.0,4.0
1968,hannual01,ABA Coach of the Year,0,SDR,2,18.0,38.0,0.0,0.0
1968,hannual01,ABA Coach of the Year,0,SDR,1,40.0,42.0,0.0,0.0
1968,hannual01,ABA Coach of the Year,0,DNR,1,34.0,50.0,3.0,4.0
1968,hannual01,ABA Coach of the Year,0,DNR,1,47.0,37.0,1.0,4.0
1968,hannual01,ABA Coach of the Year,0,DNR,1,37.0,47.0,0.0,0.0
1963,hannual01,NBA Coach of the Year,0,STL,3,15.0,16.0,6.0,4.0
1963,hannual01,NBA Coach of the Year,0,STL,1,41.0,31.0,8.0,3.0
1963,hannual01,NBA Coach of the Year,0,SYR,1,38.0,41.0,4.0,4.0
1963,hannual01,NBA Coach of the Year,0,SYR,1,41.0,39.0,2.0,3.0
1963,hannual01,NBA Coach of the Year,0,SYR,1,48.0,32.0,2.0,3.0
1963,hannual01,NBA Coach of the Year,0,SFW,1,48.0,32.0,5.0,7.0
1963,hannual01,NBA Coach of the Year,0,SFW,1,17.0,63.0,0.0,0.0
1963,hannual01,NBA Coach of the Year,0,SFW,1,35.0,45.0,0.0,0.0
1963,hannual01,NBA Coach of the Year,0,PHI,1,68.0,13.0,11.0,4.0
1963,hannual01,NBA Coach of the Year,0,PHI,1,62.0,20.0,7.0,6.0
1963,hannual01,NBA Coach of the Year,0,OAK,1,60.0,18.0,12.0,4.0
1963,hannual01,NBA Coach of the Year,0,SDR,2,18.0,38.0,0.0,0.0
1963,hannual01,NBA Coach of the Year,0,SDR,1,40.0,42.0,0.0,0.0
1963,hannual01,NBA Coach of the Year,0,DNR,1,34.0,50.0,3.0,4.0
1963,hannual01,NBA Coach of the Year,0,DNR,1,47.0,37.0,1.0,4.0
1963,hannual01,NBA Coach of the Year,0,DNR,1,37.0,47.0,0.0,0.0
1967,gueriri01,NBA Coach of the Year,0,STL,2,28.0,19.0,1.0,3.0
1967,gueriri01,NBA Coach of the Year,0,STL,1,36.0,44.0,6.0,4.0
1967,gueriri01,NBA Coach of the Year,0,STL,1,39.0,42.0,5.0,4.0
1967,gueriri01,NBA Coach of the Year,0,STL,1,56.0,26.0,2.0,4.0
1967,gueriri01,NBA Coach of the Year,0,ATL,1,48.0,34.0,5.0,6.0
1967,gueriri01,NBA Coach of the Year,0,ATL,1,48.0,34.0,4.0,5.0
1967,gueriri01,NBA Coach of the Year,0,ATL,1,36.0,46.0,1.0,4.0
1967,gueriri01,NBA Coach of the Year,0,ATL,1,36.0,46.0,2.0,4.0
1967,cazzevi01,ABA Coach of the Year,0,PTP,1,54.0,24.0,11.0,4.0
1966,kerrjo01,NBA Coach of the Year,0,CHI,1,33.0,48.0,0.0,3.0
1966,kerrjo01,NBA Coach of the Year,0,CHI,1,29.0,53.0,1.0,4.0
1966,kerrjo01,NBA Coach of the Year,0,PHO,1,16.0,66.0,0.0,0.0
1966,kerrjo01,NBA Coach of the Year,0,PHO,1,15.0,23.0,0.0,0.0
1965,schaydo01,NBA Coach of the Year,0,PHI,1,34.0,46.0,2.0,3.0
1965,schaydo01,NBA Coach of the Year,0,PHI,1,40.0,40.0,6.0,5.0
1965,schaydo01,NBA Coach of the Year,0,PHI,1,55.0,25.0,1.0,4.0
1965,schaydo01,NBA Coach of the Year,0,BUF,1,22.0,60.0,0.0,0.0
1965,schaydo01,NBA Coach of the Year,0,BUF,1,0.0,1.0,0.0,0.0
1964,auerbre01,NBA Coach of the Year,0,WSC,1,49.0,11.0,2.0,4.0
1964,auerbre01,NBA Coach of the Year,0,WSC,1,28.0,20.0,0.0,0.0
1964,auerbre01,NBA Coach of the Year,0,WSC,1,38.0,22.0,6.0,5.0
1964,auerbre01,NBA Coach of the Year,0,TRI,2,28.0,29.0,1.0,2.0
1964,auerbre01,NBA Coach of the Year,0,BOS,1,39.0,30.0,0.0,2.0
1964,auerbre01,NBA Coach of the Year,0,BOS,1,39.0,27.0,1.0,2.0
1964,auerbre01,NBA Coach of the Year,0,BOS,1,46.0,25.0,3.0,3.0
1964,auerbre01,NBA Coach of the Year,0,BOS,1,42.0,30.0,2.0,4.0
1964,auerbre01,NBA Coach of the Year,0,BOS,1,36.0,36.0,3.0,4.0
1964,auerbre01,NBA Coach of the Year,0,BOS,1,39.0,33.0,1.0,2.0
1964,auerbre01,NBA Coach of the Year,0,BOS,1,44.0,28.0,7.0,3.0
1964,auerbre01,NBA Coach of the Year,0,BOS,1,49.0,23.0,6.0,5.0
1964,auerbre01,NBA Coach of the Year,0,BOS,1,52.0,20.0,8.0,3.0
1964,auerbre01,NBA Coach of the Year,0,BOS,1,59.0,16.0,8.0,5.0
1964,auerbre01,NBA Coach of the Year,0,BOS,1,57.0,22.0,8.0,2.0
1964,auerbre01,NBA Coach of the Year,0,BOS,1,60.0,20.0,8.0,6.0
1964,auerbre01,NBA Coach of the Year,0,BOS,1,58.0,22.0,8.0,5.0
1964,auerbre01,NBA Coach of the Year,0,BOS,1,59.0,21.0,8.0,2.0
1964,auerbre01,NBA Coach of the Year,0,BOS,1,62.0,18.0,8.0,4.0
1964,auerbre01,NBA Coach of the Year,0,BOS,1,54.0,26.0,11.0,6.0
1962,gallaha01,NBA Coach of the Year,0,STL,1,48.0,32.0,6.0,5.0
1962,gallaha01,NBA Coach of the Year,0,STL,1,46.0,34.0,6.0,6.0
1962,gallaha01,NBA Coach of the Year,0,NYK,2,19.0,23.0,0.0,0.0
1962,gallaha01,NBA Coach of the Year,0,STL,1,17.0,16.0,0.0,0.0
1962,gallaha01,NBA Coach of the Year,0,NYK,1,6.0,15.0,0.0,0.0
